uid,steps_per_day,avg_heart_rate,heart_rate_variability,sleep_duration,sleep_quality,screen_time_min,phone_unlocks,ambient_light_exposure,time_outdoors,avg_noise_level,calendar_busy_hours,study_focus_time,social_interactions,exercise_minutes,caffeine_intake_mg,hydration_liters,commute_minutes,study_breaks,screen_time_night,mbti_type,self_reported_stress,self_reported_mood,motivation_level,academic_pressure,social_support,stress_score,anxiety_score,mood_score,burnout_risk
153,5799.938196053773,68.61038252310497,60.313297324439425,3.5116141368140306,3.5861108682589777,382.1722042435971,35.674257259932425,149.86423315045656,79.73463900216983,69.95415190449475,4.086016332349537,1.1643827300155964,5.856174737124349,22.344546845182634,253.37567866872757,1.5263707465379641,12.647136406569677,3.4616135010906044,51.0289496874331,ESTP,3,4,5,4,1,4.467404028173996,3.955293997478826,1.0,1
154,8080.634242902509,61.76910206592501,63.460513585780255,6.550213532053832,2.7530767149298323,256.49587882261847,33.231805708906464,272.836796188124,18.80643202286091,65.75561925830365,2.1835464633851,0.0,1.2516680304761318,77.66385169336252,120.75234064772548,2.7408868061062504,33.62135447393209,16.758765770913538,109.12802313184696,ENTJ,1,2,1,5,2,3.033867464261638,3.30562904561329,1.0,0
155,8232.681183246703,91.42015160136368,41.097528522411295,5.753747414987234,4.490166238959289,215.68556156136273,73.11479446807806,189.16054072701135,165.57544946506354,57.04943810194358,5.154157222762987,1.442188714446366,4.900419695037531,2.538735789993728,206.15363285474342,1.6431847735835772,38.126599837041326,13.005304539198368,33.44154805012031,ENTJ,4,5,3,2,4,3.902240923842855,3.5330511903420647,1.178166504096842,1
156,5714.12145493408,85.09817089342634,50.75457887940784,5.042469021446865,3.2828689250537977,318.69594355580335,66.212136354911,54.289825652947385,86.83984546103365,55.3714371428562,7.111388497766299,4.6691972934193595,1.5996949398962554,64.6071188315938,132.1257639766725,2.3129759783561386,8.389615244560913,8.641097694688886,0.0,ENTJ,5,2,4,1,4,4.457945746260263,2.970834097912624,1.028490139884608,1
157,12164.43627786189,68.11849654822277,54.37205429514095,5.515088034132913,4.026536683672307,336.4822975288443,51.036557689588584,313.4193540422223,120.92589474895172,63.128222367668464,2.8057122604590727,2.395749857287794,3.7121451527736764,13.369699100045084,315.212530546805,2.0950877509968167,9.859233675671193,7.389327155053074,103.02560584836658,ENFP,5,4,2,5,2,3.4841657565835398,3.7013180250863753,1.0,0
158,8684.582302279468,97.52435805344308,55.23427354865649,7.131290166199564,3.0225892938071994,670.1808266072111,32.04952345902587,157.99640295870083,47.84228428360163,65.73767109901901,3.7546564668952342,2.746006714327429,4.915583228310036,92.14471291213817,219.3830806062643,2.835846460739415,30.6899304819051,6.971886948835905,175.73667344030034,ENFJ,5,2,4,1,3,2.2541259075261895,1.953487640992837,1.0,0
159,4521.741256993379,84.81765486991594,79.22465692505654,8.594368993897877,2.8501731145025637,297.9025021180158,57.309419790998106,151.64052298095567,136.15685778292834,73.97844307031498,6.005092492908363,3.983331537432679,2.1810091263231444,6.385006827359417,259.64454517469005,1.6651094045175878,22.27771324462356,8.45681743897194,155.54827849576355,INFP,3,5,3,5,5,1.0,2.3193838624635275,1.0,0
160,9141.384021584574,71.75168616491378,68.36536591087687,7.375821368637976,3.5841682301856963,184.378552461838,15.884446816604893,187.75473055706223,64.28352571189497,71.91173044940095,7.424181438645473,5.708503317174397,3.840969361393828,73.8062662968187,113.2472180249409,2.5345219446811758,9.709077101844818,8.806016553804694,95.08526225646351,INFJ,5,1,2,4,2,1.107931970692371,2.477451926534833,1.5468835608036133,0
161,5063.295824431696,55.0,43.32813064594452,6.272195934141112,3.5128286435436853,352.7612860993263,58.58566417143733,241.77893802619104,101.49747669789055,54.58526993492831,2.0136203755821374,4.9875069824184575,2.6698173265493423,42.9591409997189,244.65088900539374,1.7961215555907792,14.71729327820619,14.020904986538326,204.81938189052983,ISTJ,2,2,4,1,4,1.0,1.9003111367333994,1.0,0
162,9467.71150935613,97.90942572590741,63.697571676480074,7.5470850342048434,3.979827035366833,71.0431954944358,76.78810965219836,215.41836713423183,162.66956187434755,58.979937198727384,4.6624305251681015,1.5414974942757182,4.910297317876354,35.8349357540314,134.99380596842474,1.9933368726027287,18.942206709088712,16.874616401538336,65.85631654920557,ISTJ,3,4,2,5,5,1.0,2.2371387578105586,2.163150651501902,0
163,10396.48894751851,61.10427533236404,67.47332622745178,6.44909162773721,3.2313542466902576,308.9651860874881,23.720021584158054,263.8453539765736,157.44555873395174,66.7101780491777,5.5662616446390505,0.08614414284389038,3.9706343369692743,49.634916411694036,168.80278591462795,0.5,0.0,9.79751968261603,0.0,ENTJ,1,2,3,5,2,1.0057595958040615,2.4762561594438175,2.1139261711094477,0
164,5448.294204120723,58.546012530431085,77.102235577819,6.166479557004227,1.6636402162296027,321.92303387541926,16.68704307925841,112.84085067770731,108.67819564898357,70.67997778058972,4.795887218742304,6.5394213886501555,3.613015348858535,60.797508478945325,290.8038136495567,3.555259142970745,31.484646597240427,5.617486048042382,0.0,INFJ,2,5,5,1,5,1.0,1.2704065476013813,1.227012836864207,0
165,9908.440323110804,85.2257043200964,83.7081102985256,5.614764798120419,3.0672261164116112,415.3520459534254,94.48594729237149,160.60909036554122,3.9121380375968995,69.38969468704792,0.04641586624582583,6.40348741748918,6.616699920283955,22.389987441728262,76.57799545948647,2.630334159695739,12.819617165912133,6.8170958374552235,29.128543564256976,INFP,3,4,3,5,3,3.646707170375099,3.1917920989137776,1.0,1
166,8531.952317341245,99.39752406339272,44.77358712258197,4.897805431897937,4.293818467143816,436.83466993134164,39.70600901238538,210.72023421427733,289.56863420363845,59.361221671686536,6.002180018617544,3.2826803946439242,4.824612284736604,24.605306870785697,176.25981850443202,1.839591508437101,0.0,8.267636861554863,148.99748459573374,ESTP,3,2,1,1,4,4.345776254051313,3.1238112591409015,1.0,1
167,9555.150399986225,88.84272818510519,47.83713733184493,6.532091552128666,3.2026239207568934,259.5716457310739,83.39869614859555,371.83098341269647,214.75153821638816,47.45977347571483,8.038672702181287,1.0942676316272677,2.119296267747422,61.24012162782215,195.04042068149815,1.6252065870002037,19.64193547535821,4.879511578812898,61.91183899195683,ESTP,4,4,2,2,3,1.7541167783373945,1.9762693306723005,1.8702077519906095,0
168,12241.982456634869,80.6390912005236,41.136332116280755,7.1896641879041585,3.253616597485452,301.92631824440804,51.15005837005421,210.89499692689935,153.3604894932979,50.010636237544084,5.233323502339007,4.444839800840909,3.328272198404476,2.3164261587600032,201.6003504640648,2.0026107482723954,8.876431116597386,4.284234391570485,127.65751851143811,ESTP,2,5,3,3,3,1.0,2.5871041393824914,1.0,0
169,6886.529709992824,80.94754341665286,56.48970211339528,6.8840515959821325,4.4863765059059375,228.0655003267195,50.95112957646682,306.81778109293055,64.80777310454175,62.72633514319414,2.9377878934114734,2.8380244709810847,3.34820242984068,30.394272670197864,123.93724055252277,2.7301277208916708,45.33233288454015,17.38850884949211,198.77700301503864,ESTP,2,1,5,2,4,1.0,1.6321043926555856,1.2233973045041737,0
170,5615.659589106276,83.53415558780307,66.99537561669501,6.50083968646317,2.7880267727410772,184.63249342307674,65.96031748741612,223.0844135027454,103.18447029788211,63.422255794243455,3.973745507271434,2.8305283153400844,3.660639145250422,120.0,326.9011280646465,1.1647490446490445,11.218324686200477,10.210454103785016,33.994182245331636,INFJ,2,5,5,1,3,1.0,1.7158887995155165,2.7597456453803475,0
171,5276.213925936192,82.58928589786765,74.81001774883653,5.865104727163863,1.9571967817571003,357.18737352567615,32.90002858133899,181.30730900499452,77.394774213409,49.01320626565615,8.539826135311186,4.3416882646576935,8.549018553214989,20.799675885267977,56.40544917277918,2.215049348423397,3.535349546320836,5.667467465278612,128.70998390775338,ENFP,5,1,3,4,2,4.06177056315243,3.422635256116851,1.0,1
172,5460.474287586404,77.81191423969376,58.86073464536216,7.729895430021962,3.3393688804745056,167.1697341684081,58.31242858739114,200.26204607084475,185.8313563457833,60.44569610889272,6.819925081721117,3.501562120309948,4.2417037854219934,73.69506979399381,276.71083109059754,3.362385123477604,27.618990049430238,12.266414281430851,132.33778435934335,ISFJ,5,3,4,4,2,1.0,2.5710198258501817,2.189716220572955,0
173,7307.24572646474,76.04201103951875,55.20228715117734,5.419441696064098,3.015826048751263,270.2447719313764,45.46276462939768,206.5264230376895,125.75017345111003,66.31224356971784,6.280053236768659,1.2212776334775821,0.0,30.351230782154698,257.2052484473311,1.6196321984193174,10.093289479886252,4.286615500772618,48.355720691613804,INFJ,1,5,3,3,5,2.630647499046273,2.995323255390098,1.0043669059524256,0
174,8352.879937041609,74.37406872100478,62.27636988373111,7.931233496612171,2.533753680246746,200.57912481209146,21.98766391487422,268.2916591168591,62.95016849841003,48.487733424928564,5.712825167068752,2.5128870973770394,2.41440205656607,57.726128619928595,312.07110316829477,2.348231023258193,8.308156981216516,4.615951808515786,181.252655514705,INFJ,1,1,5,1,2,1.2061730094733365,1.789945342898638,1.0,0
175,8191.726998325048,67.46035411133323,47.472856475549655,5.79733957728793,3.3246215441013094,385.96198235483115,63.437051868159976,329.96890140612436,81.75469405251309,71.04997201804414,3.6777257756180552,3.9917293929920197,0.0,61.358892264905435,32.94183210337438,3.6219858891546544,27.642520742366088,5.78783039574302,82.7375766670314,ISFJ,1,3,3,5,2,3.542317945283686,3.7444461425678917,1.0,1
176,9567.95812259006,72.19324923133226,91.3430808254216,6.097077715176358,3.991505647246784,536.1716119119785,48.417304828052096,248.77446781490568,177.27128855419429,56.22468851440175,4.598857638688463,3.7653783336075275,2.8404034859083205,73.22391837957369,90.49348096882318,2.6792909778144636,4.392990381656508,15.618053123460133,76.97482114521944,ENFJ,5,3,1,2,5,1.5053347380895894,1.453482801798428,2.113854227141502,0
177,7532.504729694768,58.07043185804615,35.88508459322912,5.239857771261188,3.4907114384321845,163.80944206360027,51.074379288882305,314.96621429934044,206.0058708092287,72.57613112576651,4.844154528642968,3.3930248615377137,0.0,39.99365432968061,279.35544473293123,2.3755542922912727,0.0,7.988479736886505,226.69679310507837,ISTJ,4,3,4,2,1,3.719075007716607,3.534857767193984,1.0,1
178,11133.835192893292,74.0166037320525,62.77110868343587,6.398317423737236,3.806981072686238,97.63778205229175,24.745976414646055,142.81682098962514,201.69989380917474,54.665475542241,6.099148632128888,4.400134431713796,1.756819057863144,94.72211596887132,9.836867629575288,2.6039818729454014,45.889970031415054,0.0,131.36600454200308,ENTJ,1,4,3,3,4,2.6472576475295617,2.7032910432622956,1.830696009238661,0
179,6838.35791690511,65.11408892849083,90.35409328844459,8.170374950173574,5.0,305.01357375799194,94.7850091940701,186.82955929487755,155.42192390323865,49.73374517115821,8.017837788533807,2.4574245182741032,0.45855694073176023,30.266585885370493,31.483287916766898,2.0594807989941786,28.692481064009673,13.840263732702372,155.51743298112987,ISTJ,3,5,5,3,2,3.4271212908185715,2.764190861631616,1.2415940204950433,0
180,14300.422916474046,63.964106827842286,60.10199766839997,7.618753706132748,3.157121138442436,321.883735514931,76.9178546596529,162.05579726338664,94.84250787184179,55.418630101582806,7.236676273586256,3.268004662828608,4.268320355934955,50.855510339989,120.93537706308067,3.0797787711820637,16.036860725084523,7.77447454335057,181.29357589131033,ENTJ,5,5,3,3,5,1.0,1.9926590588812665,1.021339914975671,0
181,9064.168369412515,76.79894151153478,57.14941447497758,8.174106534433642,3.7783486346446695,346.2391168108757,79.10389710429946,245.15556726998818,0.0,59.048518769226796,2.161231288407919,0.0,3.501078725257757,51.13192330544019,175.3595030897814,2.0604019862598726,19.94784185447096,1.6023679764863772,60.97156003244699,ENFP,4,5,3,3,3,1.0,2.0905841212708673,1.6116665960329226,0
182,5357.106108959294,88.920022863446,54.63831865784359,7.626571055120723,2.9907866374008654,266.4415381718786,47.36388243895795,191.28332918564692,127.82960142849329,56.11520093228519,5.447989937802097,2.325524709235779,4.105924614997463,16.950797001264615,287.378005891902,1.1244910347584136,27.587965371742342,7.733266048146361,174.98926582322076,ISFJ,3,5,2,3,3,1.2261268405023251,2.571566715076005,1.0,0
183,4822.7687548472195,84.18316606002313,57.29412477356388,5.675596205763557,2.653640280113027,295.92328414094817,11.770427762414494,278.38183496273564,109.89027446935397,57.83998578426887,6.4735266903357935,4.145854362863466,3.2908972228629474,37.85319362552198,145.17872680557136,2.065218137635724,34.60006174420131,11.084015586419612,69.8863531001398,ESTP,3,4,3,3,2,3.8526410921415546,3.2268080141535957,1.0,1
184,8706.181038107963,59.29499396376823,80.59272712014796,6.603052930806931,2.91509234658223,364.1012492648723,103.82293456223776,145.5198630694047,118.39892577928127,63.3396514967619,6.237720660289271,2.414408299324286,0.7114044995911644,49.037837480960185,111.34086815483685,1.7199592820739777,8.660370630274823,10.616196666131877,67.32259663970216,ESTP,5,5,1,5,4,3.5997055739896044,3.258964413955411,1.0,0
185,6941.343036685373,65.10371863429663,26.822071330057398,6.063761045059045,3.0212414284783113,444.85170711738067,53.472562299853294,223.44247786570253,113.23384082199239,58.28820630203601,3.741532473225161,2.300658912424332,4.52704273850947,34.19697392176451,184.91119501571418,2.1312835926815423,25.492197889485233,16.193659916659275,83.68000166151182,ENFP,2,1,5,5,5,1.1071945295332226,2.993998829384713,1.5575202644653363,0
186,9285.00123523023,84.40771187988216,83.00150551944488,8.596689884846848,3.859475797547126,85.39414756180607,36.28000509949866,274.9486328809805,30.42427028305058,59.33887606047993,10.828218431536722,1.4378205723377722,7.344449120538906,106.02309913641336,197.56771866355206,2.1445495645516215,12.399437356846425,5.588928549720278,62.67610990330271,ENFJ,4,3,2,2,5,1.0,1.2783052494674036,2.0236281169292605,0
187,8683.094061433861,65.1751260646169,38.64064271324782,5.563853624288426,5.0,275.7272673162245,65.42003936207784,54.775777996751174,143.44451341107114,42.90773600797404,2.4458308753377622,4.5050488390937184,4.318425157213094,24.034408160011733,195.2991857736217,3.018453919882944,17.16528133231064,9.18688048105989,149.32938595942977,ENFP,5,4,3,2,5,2.285366686215402,3.252188948147772,1.2970990868228098,0
188,7317.927718357818,72.75366850002976,56.00021506148378,8.072437227266933,2.7839565637241597,345.6570552729276,84.17801970008243,389.7305045864163,147.93297884191102,63.91698016010473,2.8336231066679,3.822694910310856,2.648150801364868,74.4856117035107,145.7611033638924,2.717175635998631,22.410393011973564,6.201722885686313,116.03263930870334,ISFJ,2,4,4,3,5,1.0,1.9233744790360223,1.6087496243241155,0
189,5383.0157048289875,80.50052099024552,53.56133369552007,8.071544644130523,3.0833746943845375,209.8428674467117,54.42373609786335,197.34784920960993,150.94032692357956,59.10796702308332,5.467190162523153,4.2381218967346275,0.6438656477891103,66.41149532871967,3.5931108865480255,2.4579592925452376,19.899821404209916,2.8312284232511082,70.52653512297321,ISFJ,5,5,1,2,5,2.336180437571571,2.2554094274461556,1.5430035539272084,0
190,3712.8819382853385,65.31655545136364,68.8282990465608,9.195544242059304,3.436876986888752,527.7403558120759,86.96437919848437,57.99680690590616,166.79462021440318,76.1029298048287,9.233606109927706,0.41067905706316565,1.6838660584800695,44.653446637393216,86.59072087149343,2.298232753200443,31.033503474538577,12.542109489223819,140.4703019892893,INFP,5,3,1,3,4,3.77795971039576,2.997853029045332,1.0,0
191,6383.712619832448,76.0537550614596,36.02813472174379,6.508376088844603,3.895798848709747,243.75081437255156,82.07499846292171,232.6475118861429,146.2430986952974,50.60434832746042,3.327610298591658,2.759324935101549,4.406079313144118,23.369773653693834,273.62168682139696,1.6646851946852033,27.30629838673391,10.85307827659008,83.48905375681925,ENFJ,3,1,1,5,5,1.0,3.1846772383740665,1.6011717735561788,0
192,9640.99698580868,61.65974505081795,66.93258999122914,7.854786591496194,3.7635508119547847,315.04487755912606,28.090470314948536,222.67547743785207,85.39823530766535,41.91704671500486,4.468343268706016,2.579833488374991,5.6462360535987495,25.793616990205756,174.965515038128,0.9912948574005934,0.0,10.13471379879541,80.3157777781194,ISFJ,5,3,2,4,4,1.0,2.095387737185831,1.624652174317327,0
193,8035.23436032551,68.98632356048786,90.3646443493028,9.737982203846611,4.784095793948118,386.7226516210749,38.15524735851309,213.44844963420056,105.74978912503458,66.18068493930042,7.154587346031386,2.579142440102171,4.021732349443951,32.050817519587255,134.19823047143547,2.36789600683567,0.0,10.707160773034579,102.92103309409262,ISFJ,2,2,3,5,4,1.0,2.1262661103987943,1.7132191027551638,0
194,4385.65305322003,78.19781934142537,39.55238993110784,6.258829987679564,1.0736079294647913,249.04582534377266,78.93842908199419,299.2952890341333,115.46749203520261,63.46527018313,4.964275690224533,2.0759586844230657,5.099774579411966,0.35646795134342435,249.453483869918,2.7767847221441952,14.454249728610607,6.258108589246319,127.80762133997302,ENFJ,3,3,1,1,4,1.0,1.7107656926588948,1.0,0
195,7932.952314627955,59.070062664683306,62.84559251415593,5.157951702961168,1.1130701298043273,98.41123426346995,5.0,279.79559771416444,116.46196694639711,49.91566979468854,4.330792290939409,2.480843592329977,4.915356488054486,19.913364355017737,69.59066941048413,2.2349996700532464,47.42937893662737,4.977219650727227,123.39085896264518,ESTP,2,1,3,5,3,2.0996536247784445,3.093306754208527,1.0,0
196,8463.293449322093,79.40474737960399,50.070267333050865,4.743987959310684,3.0041218279898505,268.561456770016,51.26360767087528,243.8300952819076,169.8930593583038,44.702510449959085,6.13126580377344,4.274467174059978,4.513068782771835,7.938087115908936,141.9721493029594,1.9790874063279797,7.226122512475966,9.150589488677442,78.20504906483018,INFJ,2,1,4,1,1,4.544606240077048,3.3507821827849513,1.0,1
197,5290.356409497167,74.80362201073319,66.38830809289554,7.855254434633598,4.597300187543709,443.5328667112449,19.229219959383204,256.0124507157318,148.62012518134944,75.3739673068429,5.545035980459186,0.13072296997825605,2.183052809477488,78.64687507944292,171.02067241392297,2.5787012991285274,16.876659355808705,13.644845609646456,150.82667244636414,ESTP,3,1,3,2,2,1.0652376101033723,1.3660755291506375,2.3707560219010007,0
198,7884.31276486382,80.52489954417148,60.28721666123628,4.740219750329699,1.9343519683944037,279.57258478578336,43.086154964161885,211.65132404495307,234.6406063741972,74.14110390606781,7.060877571273583,5.66594215204568,3.847847023950305,60.46155980970546,124.68979973642966,2.2500006796253915,11.954809595652172,15.432308541814187,86.65635093522063,INFJ,2,4,3,5,3,4.159789440714033,3.855642867124516,1.0,1
199,7645.521796115,77.23914134064661,50.37769636433536,6.553217136474492,1.0,218.42788382492256,47.5294977742699,362.03926793920385,242.38813879308032,35.12543241293871,7.582937778130727,3.725761687539692,1.8032443922357235,64.6493524716365,168.0610258321279,3.3114465151843766,11.6893342386788,12.181730827229732,60.700930683476855,INFP,1,4,3,4,1,4.0704773466292306,3.4194885138290205,1.0,0
200,4642.574255423442,88.64140429973844,67.3180842730661,7.524775824446753,4.071179406219208,431.0806651403266,46.0438905523123,101.66431853137867,114.7789749568355,55.41776970743499,5.614006120010723,2.9365021565096807,3.5348579059162035,59.72079878854869,144.9844854862588,3.0396370052409702,22.673596158575833,9.116697707072383,11.918701073958914,ESTP,5,2,5,5,3,1.4303243881951397,2.3741418455483863,2.659749055820592,0
201,8394.468400870708,76.25224502647907,87.06522164680115,7.222210644195897,3.7436572237027144,280.3070124772337,41.193468697184784,231.17213393727172,0.0,76.64192054783899,5.583465450756618,4.360251219559389,4.161727062133824,49.17419058335408,48.05255617713,2.8757048342139977,41.01165914293477,10.079135717599744,158.99070885994126,ISFJ,3,3,2,5,4,1.0,2.1820294794697697,1.1760974098184336,0
202,8901.961315920586,70.70594458874747,57.13644312409052,7.510533837021007,2.4097915932005702,258.7807023619739,27.57140875927965,225.20197049510242,184.209947967636,55.23937442222133,5.428221964572267,0.8222478822473478,6.85756761477371,81.51700830322842,174.5182305503245,2.7546404685259422,26.839525998208835,9.046375437301485,100.74340457164045,ENFJ,3,5,3,5,4,1.0,1.9415046321775171,1.7023973181162668,0
203,10207.628107938193,76.22297503032284,70.79636913222272,7.266747826961025,2.51446039927907,337.93473075959713,112.29778167046715,285.06243248516745,77.57741966077674,55.09387765973347,5.978261113298576,2.002948642273479,0.8805360512647358,29.730933606706568,53.7318566789706,1.5258995513291258,7.947035578593616,4.896226641202287,112.65234151063089,ENFJ,1,2,1,3,5,3.211423181550366,2.922247883977305,1.0,0
204,10134.505130087258,80.43298029036389,40.60090563193255,8.534638975976073,2.5302562803653257,412.4900251542545,101.68655010403377,152.49168980600805,61.91096469013959,57.17240672370632,5.110341275742928,2.8183868514141692,4.463015261982611,47.66674138417612,173.2492100077378,2.6977962212315596,61.2984426620481,9.098589512842171,162.74817494197094,ENTJ,1,5,5,5,4,1.0673980945548838,2.892359147454212,1.0,0
205,4055.8265801072725,75.48860070325705,45.65345434772987,5.857220343113443,3.61053531747394,605.8056238079055,25.948354493592912,80.50619180827711,86.093283500638,48.79103026231841,4.998783035355421,5.048340555648267,6.462473183247189,63.67647069560308,269.93086593200877,2.525795574587945,21.178598314416888,3.660692729646027,71.35562610413103,INFJ,1,5,3,5,3,4.493175254512125,4.437351314215743,1.0,1
206,5155.437400212193,75.40591691203882,67.08609416820566,6.187605833849762,2.873684723816993,419.2683329188908,94.55291878258919,232.54584128785547,83.20141719112361,42.95224255771956,7.393254241654485,2.930255128310163,5.017695531677592,11.969769203596774,137.51814421791565,2.6638548370346977,11.3416856542683,8.503691095587842,17.53604509155229,ESTP,1,2,5,4,2,1.8531105279573101,2.722643197179136,1.2393308185937204,0
207,8787.58816802165,67.98008312193244,82.26174042803947,6.072808665675011,3.99406391897552,459.1807959666013,45.01336273817868,242.49843937748832,146.73618860632357,70.5254731073475,8.032232360710086,3.675082006777719,5.165890885650083,120.0,66.2813496023211,2.595565692087831,41.18144562016384,15.544420442385277,104.18684213291311,ISTJ,4,3,2,1,4,1.9087985006174222,2.130665808002689,2.5099093684293736,0
208,8784.464877280521,68.37099082449052,65.3342002317849,7.996230174235132,1.0,259.28405612145735,58.22968683329276,339.16795275581194,16.433853252426474,41.57063093752324,1.9848941107331584,2.1156315060958084,4.675389803735625,45.714144069439655,149.84097494360157,2.5716575527088392,12.963940730842722,12.291436891133408,118.47769312481772,ISTJ,3,5,5,1,1,1.0,1.0819670985544525,1.0,0
209,8787.61921576512,60.97394728200307,55.30412954215269,8.080478306074076,2.6431481348722006,196.89582728366284,53.418151002577105,118.3710362939931,45.336755252503906,62.47271452108756,5.020042303481138,3.7302631034512364,6.0966689795508335,48.54973626438982,93.44231135371749,3.9205198817297564,44.94370482481164,5.307523263053881,84.22905603037763,ISFJ,2,4,1,4,3,1.0,2.6072809661393284,1.2246011092770743,0
210,17131.828726636802,92.4957674318694,59.98937108135031,7.54147038318221,2.3739460390889495,327.47976195429476,38.506283968650855,312.3755013373376,130.589513251845,68.8657949275765,3.6226111331095305,5.515859389461685,1.325043663775264,76.42195079187304,207.56072021051756,2.2542885980288485,6.9403581355,8.710283721430867,188.42425468457014,INFJ,3,4,3,2,1,3.397954317429506,3.159990471543418,1.0,0
211,8927.226276732918,62.56136764608715,41.243883990454236,8.420192400267913,3.243659321627508,332.86038983115156,79.59630859015367,409.3931491221697,147.3766418247985,45.48773701098842,4.378057067027855,4.493290037511171,0.728146668059507,67.87388332525559,148.1609001981717,2.861802428497598,41.45045583382054,5.662494752981049,0.0,ISFJ,3,2,1,5,5,2.540442129110028,3.2292554786106766,1.6597185512018822,0
212,10338.914100451497,68.07094802204092,69.0677298953305,5.586350959148343,2.9619522415098616,190.57847103624835,58.14716326441644,189.77880899820184,148.4924986961607,50.757315974049284,5.805032419470643,2.877816018333181,3.487331719069488,45.95195048491148,296.78106013316585,2.0174061138415977,23.015714964225417,8.74994492729116,167.20339827398698,ENFP,3,5,4,2,5,2.9004637571736875,2.8795236540585583,1.0,0
213,9885.004408733006,67.81592734430802,73.23499593485114,9.000668933861364,4.297843779895767,298.96465641151843,43.08621441951897,116.72462244054208,62.77782326400206,72.1317918839159,6.338876743084937,4.013236270898204,0.0,48.25323595245105,253.03916765418705,2.7743849503326032,39.36578349053651,13.164431266098251,147.46921902185355,ENFJ,1,2,5,4,2,2.9243441520177607,2.846934622767119,1.0,0
214,9128.478128264494,83.94924376944441,53.218645007503795,8.82788634605471,1.6406632283399425,367.9181122062957,22.385263904988186,187.44205069013032,51.304061044025595,65.3289172022704,4.77574711277731,3.8662754319108177,5.961291608356023,7.396286726300526,147.75355964148778,2.8635919341394733,48.52648563052316,11.612031753239615,127.40624666202756,ESTP,1,4,5,2,3,1.0,1.68865205720756,1.0,0
215,6711.826888399136,72.05050321707972,52.94936778360748,7.882746396694896,3.545491476330752,363.24720740216964,32.66012465702199,221.12039738971046,79.60190997272484,53.82714293121113,1.1733193305543943,3.7598815075459138,5.941430390990883,31.088355553750596,217.24872543784727,2.5186556462812084,3.010890642181192,18.936576322981345,0.0,ESTP,4,2,5,1,2,1.0,1.1692149238384744,1.9173937975481274,0
216,9397.423051233169,87.47742072673734,63.98817344478073,9.138158690525271,4.058336423211705,380.5145424061127,13.965497109947579,265.1030300005532,124.3923651370835,72.02249003361172,3.069908838847641,4.667930041290614,2.6332988898309475,57.93025540397401,128.54108726697237,3.3015481654258996,39.136577311374836,13.769909610030286,177.0333269962161,ISFJ,3,5,2,3,1,1.3552681455080555,1.713888787518533,1.337319718201095,0
217,5567.9369636560705,68.26509375756132,53.44920395939107,5.012052150786672,5.0,354.91576761649316,55.30558871037924,172.6884216129562,199.12864215635298,72.06535723454303,6.792999340400332,4.6567165557562,2.7584588066789806,56.09732097607217,162.71655081321347,1.7694343781837492,0.0,9.816001524310765,38.41395336184688,INFP,5,5,1,2,2,5.0,3.7324030536601702,1.8079940983012068,1
218,6907.953483149978,77.78994162223802,59.008010780612665,6.370662236484818,3.018234028906525,259.1589608875933,25.083360192890105,344.41588273178735,0.0,62.69052693015707,0.0,2.8092621046876736,3.355305049698657,75.52914375010218,131.08526429197502,2.0076674349990666,4.292234671276576,11.708599896533173,69.53848129699679,ESTP,4,4,4,3,1,1.1160018109709677,2.127941177235426,1.0,0
219,6286.591130427241,66.64652946740243,91.49582683749773,6.117635847181657,3.8244586043525173,258.3319248021388,48.36098718703647,130.83741479935506,96.75627458249801,50.998397721263366,7.374854303364,3.962818592216654,3.6040413008792394,41.987473544416886,221.31647678797668,2.4274280516140934,7.948858103113444,8.190227303266656,89.76444011259586,ISTJ,1,1,2,2,2,1.0,1.5860584785079077,1.4447696184009122,0
220,7704.685348465807,96.45149127773388,56.29461448881005,7.865775188508812,1.696137207437635,176.1258322407349,89.25254634025927,80.863587826176,30.039293538487776,55.86551296528204,6.042459981289083,2.425357618260309,3.7543478383885707,10.317837164228344,274.63906213676626,2.828484112090533,27.554549542667917,4.489983011654015,124.44508207911852,ISFJ,3,1,2,4,5,1.0,2.670310491804732,1.0,0
221,13286.646416683772,63.12401580970487,54.62489771968166,5.739831112477425,1.1080437956869762,534.1730047022114,84.98248932303964,308.53683394298537,10.865439358790617,62.8638674395539,7.632352163060045,1.6153914055266336,4.616464213756606,71.41826076939195,223.89185657529146,2.4076577127769596,20.495238154022893,14.223106313150083,138.365682531553,ENFP,1,3,3,3,3,4.484712760180387,3.78471985131599,1.0,1
222,2831.8370185206295,78.09820710227028,50.28687291547261,7.908994179204982,4.3447743757817,321.61404375431516,54.193077647434556,38.03031750350403,168.017398720689,58.11405170852512,4.602861626238079,2.59575936644402,3.1547472939830437,80.9022336545504,233.75492810282847,3.0714554219063395,17.49295873755746,13.035965907726592,153.5704332591578,ENFJ,2,4,4,2,2,1.1819232121373655,2.2611588299241245,2.1605307589960474,0
223,9215.650475936283,81.33776880932099,71.16287957249905,8.644643372796056,3.4944397063519292,293.0176333046178,52.822881846421254,203.6696184901827,142.67747446996032,69.38957178234851,0.8771891519541901,2.885582772390626,5.386386606955588,67.45611432140574,233.84267497885835,1.9029860774202083,22.193529185335414,8.035783141624144,148.95121060471098,ENTJ,1,3,5,4,1,1.0,2.5171932908467385,1.7625333227435576,0
